sw_slcid,sw_slid,sw_bcid,sw_seg_pos,sw_seg_angle,sw_seg_quality,sw_local_pos,sw_local_slope,sw_chamber_id,sw_chamber_ieta,offline_pos,offline_angle
0,0,0,31397,3711,1,2532,3209,0,0,3925.192627,0.9003
0,0,0,44740,3822,1,2150,3034,1,0,-9999.000000,2.3562
0,0,0,58380,3916,1,1710,2891,2,0,-9999.000000,2.3562
0,0,0,31395,3714,1,2532,3205,0,0,3925.192627,0.9003
0,0,0,44744,3819,1,1191,3039,1,0,-9999.000000,2.3562
0,0,0,4826,5956,1,2809,480,0,0,603.307983,1.4495
0,0,0,7048,5869,1,2513,568,1,0,881.166992,1.4480
0,0,0,9840,5803,1,2748,636,2,0,-9999.000000,2.3562
0,0,0,17849,4701,1,2535,1844,0,0,2232.125000,1.1471
0,0,0,25543,4772,1,2534,1759,1,0,3192.587158,1.1503
0,0,0,33586,4801,1,2322,1725,2,0,4198.405762,1.1547
0,0,0,44964,2964,1,2340,4636,0,0,5620.958008,0.7219
0,0,0,64920,2863,1,2223,4872,1,0,8122.619141,0.7210
0,0,0,86932,2899,1,3411,4787,2,0,10866.838867,0.7184
0,0,0,44964,2964,1,2340,4636,0,0,5620.958008,0.7219
0,0,0,64980,2925,1,2481,4725,1,0,8122.619141,0.7210
0,0,0,86924,2904,1,2444,4775,2,0,10866.838867,0.7184
0,0,0,38938,3954,1,2555,2835,1,0,4867.745605,0.9724
0,0,0,52158,3921,1,2423,2884,2,0,6520.375488,0.9693
0,0,0,36097,3371,1,2357,3799,0,0,4512.414062,0.8315
0,0,0,2013,6228,1,2122,206,1,0,251.711227,1.5356
0,0,0,3025,6203,1,2954,231,2,0,378.260559,1.5310
0,0,0,27317,3913,1,2597,2895,0,0,3412.841553,0.9671
0,0,0,39505,3960,1,2257,2825,1,0,4938.442383,0.9656
0,0,0,52452,3984,1,2443,2790,2,0,6556.658691,0.9667
0,0,0,27317,3913,1,2597,2895,0,0,3412.841553,0.9671
0,0,0,39505,3960,1,2737,2825,1,0,4938.442383,0.9656
0,0,0,52454,3981,1,2923,2794,2,0,6556.658691,0.9667
0,0,0,16446,4791,1,2692,1737,0,0,2056.128906,1.1770
0,0,0,23821,4819,1,2506,1704,1,0,2977.802246,1.1756
0,0,0,31602,4843,1,2245,1675,2,0,3950.398193,1.1767
0,0,0,16446,4791,1,2692,1737,0,0,2056.128906,1.1770
0,0,0,23819,4820,1,2984,1702,1,0,2977.802246,1.1756
0,0,0,31601,4845,1,2725,1673,2,0,3950.398193,1.1767
0,0,0,32198,3703,1,2682,3223,0,0,4255.424805,0.8606
0,0,0,33775,3038,1,1050,4470,0,0,4255.424805,0.8606
0,0,0,49236,3485,1,2449,3591,1,0,6154.961914,0.8593
0,0,0,65990,3444,1,2747,3664,2,0,8249.047852,0.8558
0,0,0,11006,5363,1,2691,1096,0,0,1375.864746,1.2996
0,0,0,15594,5408,1,2336,1047,1,0,1949.472778,1.3042
0,0,0,20311,5450,1,2400,1003,2,0,2539.120605,1.3096
0,0,0,11005,5364,1,2691,1095,0,0,1375.864746,1.2996
0,0,0,15594,5408,1,2336,1047,1,0,1949.472778,1.3042
0,0,0,20312,5450,1,1441,1003,2,0,2539.120605,1.3096
0,0,0,17661,4685,1,2625,1863,0,0,2207.794922,1.1512
0,0,0,25569,4726,1,2535,1814,1,0,3195.950195,1.1499
0,0,0,33875,4750,1,2363,1785,2,0,4234.650879,1.1515
0,0,0,17661,4685,1,2625,1863,0,0,2207.794922,1.1512
0,0,0,25567,4725,1,2530,1815,1,0,3195.950195,1.1499
0,0,0,33873,4753,1,2361,1782,2,0,4234.650879,1.1515
0,0,0,15635,4948,1,2650,1554,0,0,1954.634521,1.1946
0,0,0,22645,4800,1,2536,1726,1,0,2831.199951,1.1932
0,0,0,30955,4692,1,2705,1854,2,0,3869.826660,1.1840
0,0,0,15634,4948,1,2649,1554,0,0,1954.634521,1.1946
0,0,0,22645,4800,1,3017,1726,1,0,2831.199951,1.1932
0,0,0,30926,4632,1,4501,1927,2,0,3869.826660,1.1840
0,0,0,13271,5158,1,2907,1318,0,0,1659.049683,1.2473
0,0,0,18643,5275,1,2245,1190,1,0,-9999.000000,2.3562
0,0,0,23862,5365,1,768,1093,2,0,2982.912109,1.2666
0,0,0,29797,3850,1,2548,2991,0,0,3724.807861,0.9256
0,0,0,42508,3878,1,2379,2949,1,0,5313.874023,0.9309
0,0,0,56026,3900,1,2265,2915,2,0,7003.653809,0.9355
0,0,0,29801,3859,1,2225,2978,0,0,3724.807861,0.9256
0,0,0,42509,3876,1,1418,2951,1,0,5313.874023,0.9309
0,0,0,32975,3641,1,2717,3325,0,0,4122.030273,0.8763
0,0,0,47137,3667,1,1906,3282,1,0,5892.706543,0.8807
0,0,0,32976,3640,1,2719,3326,0,0,4122.030273,0.8763
0,0,0,47136,3667,1,2385,3281,1,0,5892.706543,0.8807
0,0,0,62192,3690,1,2275,3243,2,0,7774.447754,0.8850
0,0,0,3418,6071,1,2457,363,0,0,427.463867,1.4846
0,0,0,5041,6039,1,2987,396,1,0,630.354980,1.4827
0,0,0,6949,6009,1,3411,426,2,0,868.921509,1.4796
0,0,0,3418,6071,1,2344,363,0,0,427.463867,1.4846
0,0,0,5041,6038,1,2504,397,1,0,630.354980,1.4827
0,0,0,6949,6009,1,2930,426,2,0,868.921509,1.4796
0,0,0,48777,2815,1,2668,4990,0,0,6098.130859,0.6817
0,0,0,69706,2905,1,1798,4771,1,0,8713.874023,0.6864
0,0,0,48777,2815,1,2668,4990,0,0,6098.130859,0.6817
0,0,0,69709,2903,1,2280,4777,1,0,8713.874023,0.6864
0,0,0,91345,2971,1,2021,4620,2,0,11418.818359,0.6939
0,0,0,14926,4880,1,2615,1632,0,0,1865.554688,1.2103
0,0,0,22067,4826,1,3330,1696,1,0,2758.526611,1.2021
0,0,0,14924,4878,1,2129,1635,0,0,1865.554688,1.2103
0,0,0,22064,4827,1,2846,1694,1,0,2758.526611,1.2021
0,0,0,30018,4785,1,2857,1744,2,0,3752.411377,1.1946
0,0,0,9979,5385,1,2578,1072,0,0,1247.668823,1.3238
0,0,0,14639,5351,1,2771,1108,1,0,1830.136475,1.3198
0,0,0,19836,5322,1,3524,1140,2,0,2479.733154,1.3155
0,0,0,9976,5396,1,2581,1060,0,0,1247.668823,1.3238
0,0,0,14639,5351,1,2772,1108,1,0,1830.136475,1.3198
0,0,0,19837,5321,1,2563,1141,2,0,2479.733154,1.3155
0,0,0,42161,3087,1,2226,4364,0,0,5270.959473,0.7539
0,0,0,61040,3049,1,2370,4446,1,0,7630.300781,0.7521
0,0,0,81773,3016,1,2475,4518,2,0,10222.111328,0.7488
0,0,0,42165,3084,1,2228,4370,0,0,5270.959473,0.7539
0,0,0,61039,3046,1,2842,4453,1,0,7630.300781,0.7521
0,0,0,81770,3017,1,3914,4516,2,0,10222.111328,0.7488
0,0,0,16899,4783,1,2151,1746,0,0,2112.643799,1.1673
0,0,0,24605,4693,1,2492,1853,1,0,3076.101807,1.1639
0,0,0,33405,4618,1,4157,1945,2,0,4176.000977,1.1566
0,0,0,16899,4784,1,2151,1745,0,0,2112.643799,1.1673
0,0,0,24606,4692,1,2493,1854,1,0,3076.101807,1.1639
0,0,0,33406,4618,1,2235,1945,2,0,4176.000977,1.1566
0,0,0,2789,6334,1,2605,100,1,0,348.694153,1.5220
0,0,0,3180,6366,1,2456,67,2,0,397.643433,1.5290
0,0,0,45307,2898,1,1949,4789,0,0,5663.556152,0.7182
0,0,0,66025,2853,1,2488,4896,1,0,8253.120117,0.7131
0,0,0,88825,2820,1,2413,4977,2,0,11103.333984,0.7077
0,0,0,45306,2895,1,1941,4796,0,0,5663.556152,0.7182
0,0,0,66023,2852,1,3444,4898,1,0,8253.120117,0.7131
0,0,0,3479,6199,1,2897,235,1,0,435.222260,1.5099
0,0,0,4676,6159,1,2851,275,2,0,584.690918,1.5093
0,0,0,25752,4034,1,2484,2718,0,0,-9999.000000,2.3562
0,0,0,37078,4050,1,2330,2695,1,0,4635.019531,0.9949
0,0,0,49654,4013,1,2461,2748,2,0,6207.223145,0.9920
0,0,0,46829,2877,1,2250,4838,0,0,5854.595703,0.7018
0,0,0,67891,2814,1,2765,4993,1,0,8487.429688,0.6993
0,0,0,91402,2723,1,4930,5225,2,0,-9999.000000,2.3562
0,0,0,46834,2873,1,2253,4847,0,0,5854.595703,0.7018
0,0,0,67893,2814,1,2289,4992,1,0,8487.429688,0.6993
0,0,0,91273,2770,1,1906,5102,2,0,-9999.000000,2.3562
0,0,0,20190,4589,1,2790,1980,0,0,2524.080078,1.0992
0,0,0,28099,4811,1,961,1713,1,0,3512.414307,1.1136
0,0,0,24359,4185,1,2262,2505,0,0,3045.216309,1.0192
0,0,0,34908,4223,1,2062,2454,1,0,4361.436035,1.0224
0,0,0,45795,4318,1,2349,2326,2,0,5724.877930,1.0285
0,0,0,24358,4186,1,2261,2504,0,0,3045.216309,1.0192
0,0,0,34908,4223,1,2062,2453,1,0,4361.436035,1.0224
0,0,0,45743,4425,1,933,2187,2,0,5724.877930,1.0285
0,0,0,39144,3274,1,2246,3983,0,0,4893.417480,0.7910
0,0,0,56070,3304,1,1569,3925,1,0,7008.952637,0.7946
0,0,0,74038,3333,1,2512,3869,2,0,9255.716797,0.7984
0,0,0,39145,3272,1,2318,3986,0,0,4893.417480,0.7910
0,0,0,56068,3305,1,2049,3922,1,0,7008.952637,0.7946
0,0,0,74044,3328,1,593,3878,2,0,9255.716797,0.7984
0,0,0,38513,3224,1,2171,4081,0,0,4814.684082,0.7992
0,0,0,56174,3181,1,2509,4168,1,0,7022.753906,0.7936
0,0,0,75628,3144,1,2457,4243,2,0,9453.951172,0.7878
0,0,0,38517,3221,1,2174,4087,0,0,4814.684082,0.7992
0,0,0,56180,3177,1,3475,4176,1,0,7022.753906,0.7936
0,0,0,28977,3853,1,2281,2986,0,0,3622.577637,0.9389
0,0,0,42299,3688,1,3123,3247,1,0,-9999.000000,2.3562
0,0,0,35657,3467,1,2570,3624,0,0,4457.323730,0.8376
0,0,0,51066,3494,1,2280,3575,1,0,6383.595703,0.8412
0,0,0,67463,3521,1,2458,3528,2,0,8432.798828,0.8448
0,0,0,35657,3468,1,2571,3621,0,0,4457.323730,0.8376
0,0,0,51068,3494,1,1801,3576,1,0,6383.595703,0.8412
0,0,0,67457,3509,1,504,3549,2,0,8432.798828,0.8448
0,0,0,47672,2853,1,2451,4895,0,0,5960.033203,0.6930
0,0,0,68928,2798,1,2398,5033,1,0,8616.006836,0.6919
0,0,0,92382,2764,1,2667,5117,2,0,11548.646484,0.6884
0,0,0,47672,2853,1,2452,4895,0,0,5960.033203,0.6930
0,0,0,68927,2798,1,2397,5033,1,0,8616.006836,0.6919
0,0,0,92379,2765,1,4105,5116,2,0,11548.646484,0.6884
0,0,0,2851,6122,1,2459,312,0,0,356.435028,1.4989
0,0,0,3718,6354,1,2080,79,1,0,465.025787,1.5057
0,0,0,31549,3713,1,2358,3206,0,0,3943.742676,0.8980
0,0,0,45573,3623,1,2552,3355,1,0,-9999.000000,2.3562
0,0,0,61248,3572,1,2604,3440,2,0,7656.330566,0.8925
0,0,0,31549,3713,1,2358,3206,0,0,3943.742676,0.8980
0,0,0,45571,3623,1,2549,3355,1,0,-9999.000000,2.3562
0,0,0,61246,3572,1,3562,3440,2,0,7656.330566,0.8925
0,0,0,24909,4091,1,2302,2637,0,0,3113.771729,1.0092
0,0,0,36292,4059,1,3173,2682,1,0,4537.235352,1.0046
0,0,0,48842,3958,1,4126,2828,2,0,6100.590820,0.9999
0,0,0,24907,4096,1,2302,2630,0,0,3113.771729,1.0092
0,0,0,36296,4058,1,2698,2684,1,0,4537.235352,1.0046
0,0,0,48803,4028,1,2702,2727,2,0,6100.590820,0.9999
0,0,0,33163,3573,1,2527,3439,0,0,4145.701172,0.8735
0,0,0,47726,3615,1,2523,3367,1,0,5966.126465,0.8747
0,0,0,63130,3646,1,2160,3316,2,0,7891.624023,0.8776
0,0,0,33163,3573,1,2527,3439,0,0,4145.701172,0.8735
0,0,0,47725,3617,1,2522,3365,1,0,5966.126465,0.8747
0,0,0,63130,3646,1,1680,3316,2,0,7891.624023,0.8776
0,0,0,9042,5519,1,2733,930,0,0,1130.655151,1.3462
0,0,0,12934,5549,1,2442,898,1,0,1616.650513,1.3481
0,0,0,16961,5585,1,1880,861,2,0,2120.236328,1.3512
0,0,0,9045,5507,1,2730,943,0,0,1130.655151,1.3462
0,0,0,12935,5549,1,2443,899,1,0,1616.650513,1.3481
0,0,0,16961,5584,1,2360,862,2,0,2120.236328,1.3512
0,0,0,33204,3587,1,2628,3414,0,0,4150.796875,0.8729
0,0,0,47682,3630,1,2457,3343,1,0,5960.291504,0.8751
0,0,0,62972,3659,1,2344,3295,2,0,7872.089844,0.8788
0,0,0,33202,3590,1,2626,3410,0,0,4150.796875,0.8729
0,0,0,47675,3623,1,2432,3355,1,0,5960.291504,0.8751
0,0,0,62978,3662,1,1400,3289,2,0,7872.089844,0.8788
0,0,0,24586,4148,1,2197,2557,0,0,3073.469238,1.0151
0,0,0,35449,4177,1,2123,2516,1,0,4431.812012,1.0152
0,0,0,46987,4201,1,2661,2484,2,0,5874.145508,1.0170
0,0,0,24586,4148,1,2677,2557,0,0,3073.469238,1.0151
0,0,0,35449,4177,1,2603,2517,1,0,4431.812012,1.0152
0,0,0,46988,4201,1,2183,2484,2,0,5874.145508,1.0170
0,0,0,41259,3096,1,2359,4344,0,0,5157.715332,0.7647
0,0,0,30418,3728,1,2516,3183,0,0,3802.595703,0.9156
0,0,0,44214,3679,1,3095,3262,1,0,5527.072754,0.9120
0,0,0,59413,3644,1,4335,3319,2,0,7426.963379,0.9073
0,0,0,30417,3728,1,2034,3182,0,0,3802.595703,0.9156
0,0,0,44214,3679,1,2133,3262,1,0,5527.072754,0.9120
0,0,0,59412,3645,1,2891,3318,2,0,7426.963379,0.9073
0,0,0,31674,3642,1,2519,3323,0,0,3960.105225,0.8959
0,0,0,45350,3811,1,1911,3052,1,0,-9999.000000,2.3562
0,0,0,28784,3881,1,2258,2944,0,0,3598.204834,0.9421
0,0,0,41403,3625,1,1715,3350,1,0,5191.977539,0.9420
0,0,0,55588,3795,1,2679,3076,2,0,6948.812500,0.9393
0,0,0,28783,3881,1,2235,2944,0,0,3598.204834,0.9421
0,0,0,41534,3832,1,2289,3018,1,0,5191.977539,0.9420
0,0,0,55586,3796,1,3157,3074,2,0,6948.812500,0.9393
0,0,0,21735,4345,1,2461,2291,0,0,2717.221680,1.0687
0,0,0,31463,4375,1,2570,2251,1,0,3933.076416,1.0672
0,0,0,41761,4401,1,2553,2217,2,0,5220.625977,1.0683
0,0,0,21735,4345,1,2461,2291,0,0,2717.221680,1.0687
0,0,0,31460,4377,1,2567,2249,1,0,3933.076416,1.0672
0,0,0,41761,4402,1,2553,2216,2,0,5220.625977,1.0683
0,0,0,11734,4887,1,5672,-1624,0,0,1444.169067,1.2869
0,0,0,19701,5682,1,3611,760,2,0,-9999.000000,2.3562
0,0,0,29385,3753,1,2012,3142,0,0,3673.438477,0.9323
0,0,0,29385,3753,1,2012,3142,0,0,3673.438477,0.9323
0,0,0,11961,5212,1,2733,1259,0,0,1495.096802,1.2774
0,0,0,17262,5247,1,2816,1221,1,0,2157.947510,1.2773
0,0,0,22820,5271,1,2433,1195,2,0,2852.689453,1.2791
0,0,0,11961,5212,1,2733,1259,0,0,1495.096802,1.2774
0,0,0,17264,5247,1,2821,1221,1,0,2157.947510,1.2773
0,0,0,22820,5271,1,2433,1195,2,0,2852.689453,1.2791
0,0,0,5893,5826,1,2441,612,0,0,736.889771,1.4230
0,0,0,8573,5800,1,2613,639,1,0,1071.847412,1.4218
0,0,0,11593,5768,1,2857,671,2,0,1449.113037,1.4194
0,0,0,5893,5826,1,2441,612,0,0,736.889771,1.4230
0,0,0,8573,5800,1,2613,639,1,0,1071.847412,1.4218
0,0,0,11594,5768,1,2858,671,2,0,1449.113037,1.4194
0,0,0,38034,3323,1,2800,3888,0,0,4754.859863,0.8054
0,0,0,54875,3274,1,2489,3982,1,0,6859.341797,0.8054
0,0,0,73442,3236,1,3546,4058,2,0,9180.278320,0.8025
0,0,0,38034,3323,1,2800,3888,0,0,4754.859863,0.8054
0,0,0,54869,3276,1,2481,3978,1,0,6859.341797,0.8054
0,0,0,73435,3240,1,2579,4050,2,0,9180.278320,0.8025
0,0,0,6821,5760,1,2804,680,0,0,852.926270,1.4001
0,0,0,9666,5792,1,2390,647,1,0,1208.484497,1.4031
0,0,0,12592,5816,1,1537,622,2,0,1574.255615,1.4066
0,0,0,6821,5760,1,2804,680,0,0,852.926270,1.4001
0,0,0,9665,5792,1,2867,647,1,0,1208.484497,1.4031
0,0,0,12593,5815,1,2498,623,2,0,1574.255615,1.4066
0,0,0,7473,5681,1,2605,761,0,0,934.339844,1.3842
0,0,0,10578,5751,1,2731,689,1,0,1322.417603,1.3876
0,0,0,13570,5818,1,1573,620,2,0,1696.463379,1.3941
0,0,0,7472,5682,1,2605,760,0,0,934.339844,1.3842
0,0,0,10577,5751,1,2250,689,1,0,1322.417603,1.3876
0,0,0,13570,5818,1,2534,620,2,0,1696.463379,1.3941
0,0,0,11323,5289,1,2305,1175,0,0,1415.476074,1.2922
0,0,0,16399,5262,1,2838,1204,1,0,2050.160156,1.2911
0,0,0,22017,5238,1,2234,1231,2,0,2752.258057,1.2888
0,0,0,11322,5293,1,2787,1171,0,0,1415.476074,1.2922
0,0,0,16399,5263,1,2838,1203,1,0,2050.160156,1.2911
0,0,0,22016,5239,1,3195,1230,2,0,2752.258057,1.2888
0,0,0,8669,5515,1,2946,934,0,0,1083.854370,1.3552
0,0,0,12859,5421,1,3606,1034,1,0,1607.617188,1.3493
0,0,0,8669,5516,1,2465,933,0,0,1083.854370,1.3552
0,0,0,12858,5422,1,2643,1033,1,0,1607.617188,1.3493
0,0,0,17833,5345,1,3385,1115,2,0,2229.333008,1.3403
0,0,0,49075,2768,1,2213,5109,0,0,6135.252930,0.6788
0,0,0,71204,2754,1,3003,5143,1,0,8904.772461,0.6758
0,0,0,23899,4163,1,2279,2536,0,0,2987.554199,1.0277
0,0,0,34015,4514,1,2075,2073,1,0,4260.050293,1.0328
0,0,0,31337,3804,1,3003,3062,0,0,3917.307129,0.9012
0,0,0,45224,3562,1,2720,3457,1,0,-9999.000000,2.3562
0,0,0,31337,3804,1,3003,3062,0,0,3917.307129,0.9012
0,0,0,45225,3562,1,2240,3458,1,0,-9999.000000,2.3562
0,0,0,13904,5051,1,2640,1437,0,0,1737.744873,1.2331
0,0,0,20279,4965,1,2790,1535,1,0,2535.116699,1.2296
0,0,0,27537,4907,1,4277,1601,2,0,3442.570801,1.2231
0,0,0,13904,5051,1,2640,1437,0,0,1737.744873,1.2331
0,0,0,20277,4967,1,2788,1532,1,0,2535.116699,1.2296
0,0,0,27535,4909,1,2834,1599,2,0,3442.570801,1.2231
0,0,0,16766,4843,1,2419,1675,0,0,2096.548828,1.1701
0,0,0,24096,4786,1,2540,1742,1,0,3012.323730,1.1715
0,0,0,32264,4743,1,2498,1793,2,0,4033.155029,1.1693
0,0,0,16766,4843,1,2419,1675,0,0,2096.548828,1.1701
0,0,0,24096,4786,1,2540,1742,1,0,3012.323730,1.1715
0,0,0,32264,4743,1,2498,1793,2,0,4033.155029,1.1693
0,0,0,34279,3522,1,2290,3527,0,0,4285.040527,0.8572
0,0,0,49460,3495,1,2434,3573,1,0,6182.929199,0.8570
0,0,0,66046,3475,1,2430,3609,2,0,8256.499023,0.8553
0,0,0,34279,3522,1,2290,3527,0,0,4285.040527,0.8572
0,0,0,49460,3495,1,2434,3573,1,0,6182.929199,0.8570
0,0,0,66045,3475,1,2909,3609,2,0,8256.499023,0.8553
0,0,0,32516,3633,1,2751,3338,0,0,4064.955566,0.8832
0,0,0,47222,3513,1,3272,3542,1,0,-9999.000000,2.3562
0,0,0,32516,3633,1,2271,3337,0,0,4064.955566,0.8832
0,0,0,47219,3515,1,2789,3538,1,0,-9999.000000,2.3562
0,0,0,63997,3417,1,3520,3714,2,0,8000.269531,0.8709
0,0,0,45069,2945,1,2518,4679,0,0,5633.891113,0.7208
0,0,0,66004,2758,1,3665,5134,1,0,8250.006836,0.7133
0,0,0,5999,5824,1,2171,614,0,0,750.092896,1.4204
0,0,0,8879,5722,1,2189,719,1,0,-9999.000000,2.3562
0,0,0,12592,5642,1,2328,802,2,0,-9999.000000,2.3562
0,0,0,6001,5824,1,2657,614,0,0,750.092896,1.4204
0,0,0,8926,5710,1,3232,731,1,0,-9999.000000,2.3562
0,0,0,1322,6305,1,2560,129,1,0,165.388657,1.5476
0,0,0,2077,6235,1,2303,199,2,0,259.331116,1.5435
0,0,0,45851,2879,1,2522,4834,0,0,5732.077637,0.7122
0,0,0,66691,2854,1,3342,4893,1,0,8337.362305,0.7081
0,0,0,45851,2880,1,2043,4832,0,0,5732.077637,0.7122
0,0,0,66692,2845,1,2362,4915,1,0,8337.362305,0.7081
0,0,0,89452,2830,1,2248,4953,2,0,11182.125977,0.7042
0,0,0,45425,2928,1,2239,4718,0,0,5678.714844,0.7168
0,0,0,65329,2994,1,2366,4568,1,0,8166.387207,0.7184
0,0,0,86160,3038,1,2164,4469,2,0,10770.834961,0.7228
0,0,0,45425,2928,1,2239,4718,0,0,5678.714844,0.7168
0,0,0,65330,2989,1,1878,4578,1,0,8166.387207,0.7184
0,0,0,86164,3036,1,245,4474,2,0,10770.834961,0.7228
0,0,0,29872,3805,1,2161,3060,0,0,3734.474121,0.9244
0,0,0,42665,4009,1,2396,2754,1,0,-9999.000000,2.3562
0,0,0,56392,3897,1,2512,2919,2,0,7049.409668,0.9324
0,0,0,9868,5469,1,2904,983,0,0,1233.838135,1.3265
0,0,0,14165,5432,1,2385,1022,1,0,1770.792236,1.3277
0,0,0,18944,5431,1,2331,1023,2,0,-9999.000000,2.3562
0,0,0,32399,3599,1,2474,3394,0,0,4050.712158,0.8849
0,0,0,47301,3500,1,3409,3565,1,0,5913.069824,0.8790
0,0,0,32400,3599,1,1995,3395,0,0,4050.712158,0.8849
0,0,0,47301,3501,1,2449,3564,1,0,5913.069824,0.8790
0,0,0,64104,3424,1,2304,3701,2,0,8012.983887,0.8701
0,0,0,25690,4135,1,2949,2575,0,0,3215.445312,0.9946
0,0,0,37072,4062,1,2335,2677,1,0,4634.143066,0.9950
0,0,0,49511,4040,1,2692,2709,2,0,6189.479980,0.9934
0,0,0,22995,4280,1,2513,2377,0,0,2873.684082,1.0447
0,0,0,33373,4227,1,2842,2448,1,0,4171.978027,1.0419
0,0,0,44768,4201,1,3510,2483,2,0,5596.249023,1.0384
0,0,0,22995,4280,1,2513,2377,0,0,2873.684082,1.0447
0,0,0,33374,4227,1,2843,2448,1,0,4171.978027,1.0419
0,0,0,44767,4202,1,2548,2482,2,0,5596.249023,1.0384
0,0,0,15689,4906,1,2722,1602,0,0,1961.016724,1.1935
0,0,0,21608,5275,1,965,1190,1,0,2700.508301,1.2092
0,0,0,42687,3070,1,2288,4401,0,0,5336.307617,0.7478
0,0,0,61755,3023,1,2785,4503,1,0,7719.996094,0.7463
0,0,0,82751,2987,1,3890,4582,2,0,10344.354492,0.7429
0,0,0,42687,3070,1,2288,4401,0,0,5336.307617,0.7478
0,0,0,61754,3024,1,2305,4501,1,0,7719.996094,0.7463
0,0,0,82750,2988,1,2448,4580,2,0,10344.354492,0.7429
0,0,0,7709,5687,1,2602,755,0,0,962.969421,1.3786
0,0,0,10965,5697,1,2493,745,1,0,1370.845703,1.3811
0,0,0,14335,5723,1,1569,718,2,0,-9999.000000,2.3562
0,0,0,7706,5680,1,2590,762,0,0,962.969421,1.3786
0,0,0,10965,5697,1,2493,745,1,0,1370.845703,1.3811
0,0,0,14335,5723,1,2530,718,2,0,-9999.000000,2.3562
0,0,0,29688,3780,1,2244,3099,0,0,3711.105469,0.9274
0,0,0,42751,3840,1,2331,3006,1,0,5344.110840,0.9282
0,0,0,56474,3876,1,2167,2951,2,0,7059.527832,0.9317
0,0,0,41807,3082,1,2470,4375,0,0,5226.566406,0.7581
0,0,0,60376,3120,1,2146,4294,1,0,7547.559570,0.7576
0,0,0,80062,3147,1,2201,4237,2,0,10007.834961,0.7594
0,0,0,41807,3078,1,2463,4383,0,0,5226.566406,0.7581
0,0,0,60373,3122,1,2624,4290,1,0,7547.559570,0.7576
0,0,0,80063,3147,1,2202,4238,2,0,10007.834961,0.7594
0,0,0,4611,5928,1,2359,508,0,0,576.661926,1.4548
0,0,0,6952,5862,1,2795,575,1,0,-9999.000000,2.3562
0,0,0,9797,5797,1,3136,642,2,0,-9999.000000,2.3562
0,0,0,4612,5928,1,2841,508,0,0,576.661926,1.4548
0,0,0,6951,5862,1,3275,575,1,0,-9999.000000,2.3562
0,0,0,9796,5798,1,4577,641,2,0,-9999.000000,2.3562
0,0,0,38695,3270,1,2602,3990,0,0,4837.201172,0.7968
0,0,0,55309,3381,1,2107,3779,1,0,6914.195801,0.8014
0,0,0,72391,3454,1,2312,3646,2,0,9049.048828,0.8097
0,0,0,35350,3422,1,2376,3705,0,0,4419.231934,0.8419
0,0,0,51502,3340,1,2887,3856,1,0,6439.259766,0.8369
0,0,0,69571,3285,1,2422,3962,2,0,-9999.000000,2.3562
0,0,0,35352,3418,1,2375,3711,0,0,4419.231934,0.8419
0,0,0,51510,3345,1,3393,3846,1,0,6439.259766,0.8369
0,0,0,27792,3809,1,1985,3055,0,0,3487.619873,0.9569
0,0,0,40308,3870,1,2294,2961,1,0,-9999.000000,2.3562
0,0,0,54245,3796,1,3359,3075,2,0,-9999.000000,2.3562
0,0,0,27837,4009,1,2303,2754,0,0,3487.619873,0.9569
0,0,0,40308,3870,1,2294,2961,1,0,-9999.000000,2.3562
0,0,0,54245,3797,1,3360,3073,2,0,-9999.000000,2.3562
0,0,0,17132,4761,1,2596,1772,0,0,2141.737061,1.1624
0,0,0,24609,4809,1,2149,1715,1,0,3076.340332,1.1639
0,0,0,32407,4843,1,1452,1675,2,0,4050.876465,1.1677
0,0,0,17131,4761,1,2595,1772,0,0,2141.737061,1.1624
0,0,0,24610,4808,1,2631,1716,1,0,3076.340332,1.1639
0,0,0,32407,4845,1,2415,1673,2,0,4050.876465,1.1677
0,0,0,16434,4852,1,2724,1665,0,0,2054.661377,1.1773
0,0,0,23641,4820,1,2628,1702,1,0,2955.316162,1.1783
0,0,0,31576,4794,1,2619,1733,2,0,3947.396973,1.1770
0,0,0,16436,4851,1,2726,1666,0,0,2054.661377,1.1773
0,0,0,23639,4822,1,2626,1700,1,0,2955.316162,1.1783
0,0,0,31576,4794,1,2620,1733,2,0,3947.396973,1.1770
0,0,0,13993,5072,1,2837,1414,0,0,1749.212158,1.2311
0,0,0,20128,5042,1,2568,1448,1,0,2516.153076,1.2319
0,0,0,26880,5018,1,3082,1475,2,0,3360.247559,1.2308
0,0,0,13993,5072,1,2837,1414,0,0,1749.212158,1.2311
0,0,0,20128,5042,1,2568,1448,1,0,2516.153076,1.2319
0,0,0,26879,5019,1,2600,1474,2,0,3360.247559,1.2308
0,0,0,39082,3228,1,2159,4073,0,0,4885.708984,0.7918
0,0,0,56832,3150,1,3286,4231,1,0,7104.448242,0.7878
0,0,0,39084,3229,1,2058,4072,0,0,4885.708984,0.7918
0,0,0,56831,3150,1,2323,4231,1,0,7104.448242,0.7878
0,0,0,76724,3084,1,2128,4370,2,0,9590.911133,0.7806
0,0,0,32291,3686,1,2367,3251,0,0,4037.347656,0.8865
0,0,0,45947,3758,1,1586,3135,1,0,5743.866211,0.8933
0,0,0,32297,3694,1,3350,3237,0,0,4037.347656,0.8865
0,0,0,45949,3756,1,2548,3138,1,0,5743.866211,0.8933
